,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
152,SPXW250310C06155000,2025-03-07 15:45:39+00:00,6155.0,0.07,0.0,0.1,0.02,39.999996,2.0,157,0.3100654931640625,False,REGULAR,USD
153,SPXW250310C06160000,2025-03-06 19:22:51+00:00,6160.0,0.1,0.0,0.1,0.0,0.0,28.0,494,0.313483427734375,False,REGULAR,USD
154,SPXW250310C06165000,2025-03-06 15:21:47+00:00,6165.0,0.1,0.0,0.1,0.0,0.0,7.0,462,0.317389638671875,False,REGULAR,USD
155,SPXW250310C06170000,2025-03-07 15:14:12+00:00,6170.0,0.05,0.0,0.1,0.0,0.0,3.0,446,0.32080757324218745,False,REGULAR,USD
156,SPXW250310C06175000,2025-03-07 15:47:22+00:00,6175.0,0.05,0.0,0.0,-0.029999997,-37.499996,2.0,594,0.12500875,False,REGULAR,USD
157,SPXW250310C06180000,2025-03-06 20:31:02+00:00,6180.0,0.03,0.0,0.0,0.0,0.0,1.0,217,0.12500875,False,REGULAR,USD
158,SPXW250310C06185000,2025-03-06 14:38:10+00:00,6185.0,0.06,0.0,0.0,0.0,0.0,7.0,127,0.12500875,False,REGULAR,USD
159,SPXW250310C06190000,2025-03-06 17:42:03+00:00,6190.0,0.05,0.0,0.0,0.0,0.0,25.0,458,0.12500875,False,REGULAR,USD
160,SPXW250310C06195000,2025-03-07 20:34:23+00:00,6195.0,0.05,0.0,0.0,-0.05,-50.0,1.0,403,0.12500875,False,REGULAR,USD
161,SPXW250310C06200000,2025-03-07 20:53:56+00:00,6200.0,0.05,0.0,0.0,0.0,0.0,35.0,419,0.12500875,False,REGULAR,USD
162,SPXW250310C06205000,2025-03-07 18:38:06+00:00,6205.0,0.04,0.0,0.0,-0.060000002,-60.000004,1.0,191,0.12500875,False,REGULAR,USD
163,SPXW250310C06210000,2025-03-05 17:47:38+00:00,6210.0,0.1,0.0,0.0,0.0,0.0,10.0,82,0.2500075,False,REGULAR,USD
