Date,ASIANPAINT,HDFCBANK,ITC,RELIANCE,TCS
2017-01-02,853.8651123046875,562.4246215820312,182.3747100830078,233.77267456054688,1010.968505859375
2017-01-03,846.266845703125,559.0418701171875,184.19126892089844,234.69903564453125,1013.9225463867188
2017-01-04,855.70556640625,556.9746704101562,185.78074645996094,229.90554809570312,1018.7391967773438
2017-01-05,865.0497436523438,557.303466796875,186.7647247314453,232.11376953125,999.4304809570312
2017-01-06,877.3200073242188,560.8037719726562,183.69927978515625,231.5859375,976.7391967773438
2017-01-09,859.0089721679688,561.5319213867188,186.08352661132812,232.17840576171875,986.286376953125
2017-01-10,871.7512817382812,570.5289916992188,188.4298858642578,234.79600524902344,991.2743530273438
2017-01-11,882.1807861328125,579.760986328125,187.37022399902344,233.97732543945312,995.148681640625
2017-01-12,881.142578125,580.2308349609375,185.1752471923828,233.38490295410156,1003.6903686523438
2017-01-13,880.8594360351562,579.0562744140625,188.959716796875,234.9144744873047,962.9961547851562
2017-01-16,882.7471923828125,586.174072265625,188.31634521484375,231.86605834960938,966.9566650390625
2017-01-17,906.2493896484375,581.875244140625,190.70059204101562,224.32566833496094,975.6046752929688
2017-01-18,909.26953125,583.8014526367188,189.86802673339844,222.45135498046875,982.604736328125
2017-01-19,908.6560668945312,580.8417358398438,192.36573791503906,222.69911193847656,980.8490600585938
2017-01-20,912.9036254882812,580.8651123046875,193.3118896484375,220.99713134765625,978.43017578125
2017-01-23,910.5439453125,584.7646484375,196.52871704101562,218.86427307128906,990.3878173828125
2017-01-24,918.8026733398438,595.5235595703125,196.68008422851562,221.3203125,995.3899536132812
2017-01-25,922.8140258789062,606.3529052734375,200.9565887451172,219.1659393310547,1010.266845703125
2017-01-27,915.1687622070312,606.9637451171875,194.82568359375,220.84632873535156,1012.327392578125
2017-01-30,918.566650390625,603.698486328125,193.8417205810547,225.09048461914062,1001.6366577148438
2017-01-31,916.2070922851562,604.4971923828125,195.35552978515625,225.17666625976562,957.3705444335938
2017-02-01,935.367431640625,613.447265625,204.13555908203125,226.13536071777344,930.793701171875
2017-02-02,933.479736328125,610.158447265625,207.61727905273438,224.81039428710938,947.8604736328125
2017-02-03,930.5538330078125,615.9608764648438,206.67117309570312,222.6883544921875,958.5513305664062
2017-02-06,936.7833251953125,617.393798828125,209.509521484375,224.41183471679688,962.0720825195312
2017-02-07,943.2013549804688,614.1285400390625,209.73660278320312,222.09585571289062,963.7252807617188
2017-02-08,941.6914672851562,613.4237670898438,207.99569702148438,220.85711669921875,975.0387573242188
2017-02-09,946.5520629882812,609.6651611328125,210.1529083251953,222.4944305419922,994.9389038085938
2017-02-10,937.3023681640625,612.460693359375,206.89822387695312,221.93429565429688,1029.5665283203125
2017-02-13,929.4683837890625,615.5614624023438,204.81674194335938,221.8696746826172,1036.56494140625
2017-02-14,925.7400512695312,615.9842529296875,204.96812438964844,226.16766357421875,1033.130126953125
2017-02-15,926.5894775390625,621.1994018554688,206.93609619140625,226.49082946777344,1036.32861328125
2017-02-16,915.4520874023438,623.8773193359375,201.8269805908203,229.9809112548828,1050.9478759765625
2017-02-17,906.8627319335938,646.9691162109375,202.9623565673828,231.70445251464844,1033.83837890625
2017-02-20,920.9736328125,662.0269775390625,201.37283325195312,231.68292236328125,1074.326416015625
2017-02-21,935.8394775390625,665.0573120117188,199.1778564453125,234.4405059814453,1058.504638671875
2017-02-22,963.0225830078125,657.3521728515625,199.40493774414062,260.1423645019531,1035.3839111328125
2017-02-23,952.3569946289062,655.0736694335938,201.07009887695312,254.810302734375,1065.5677490234375
2017-02-27,945.7027587890625,654.7447509765625,200.2753448486328,266.90716552734375,1069.0240478515625
2017-02-28,966.7037353515625,653.100341796875,198.45883178710938,266.7240295410156,1058.89111328125
2017-03-01,974.773681640625,653.8285522460938,203.2272186279297,265.959228515625,1064.601318359375
2017-03-02,970.9983520507812,648.4020385742188,200.38890075683594,266.4440002441406,1074.00439453125
2017-03-03,956.7930908203125,646.945556640625,197.96678161621094,271.1404724121094,1070.827392578125
2017-03-06,971.6116333007812,648.70751953125,199.8968963623047,281.2230224609375,1061.5745849609375
2017-03-07,966.4676513671875,651.2679443359375,200.0104217529297,281.1368408203125,1073.2960205078125
2017-03-08,965.1463012695312,654.0870361328125,199.9347686767578,278.17462158203125,1078.6199951171875
2017-03-09,973.21630859375,655.0265502929688,200.540283203125,277.2159118652344,1081.861328125
2017-03-10,972.4139404296875,657.7984619140625,199.40493774414062,276.1171569824219,1091.521728515625
2017-03-14,1011.2539672851562,662.7786865234375,202.16761779785156,277.8083190917969,1102.3631591796875
2017-03-15,1004.3164672851562,665.550537109375,203.00021362304688,281.1368408203125,1072.6519775390625
2017-03-16,1026.497802734375,665.9029541015625,203.18942260742188,279.564208984375,1082.354736328125
2017-03-17,1018.8521728515625,669.896484375,212.8777618408203,280.2212829589844,1084.4378662109375
2017-03-20,1019.0880126953125,674.7120971679688,213.3697052001953,275.9340515136719,1064.794921875
2017-03-21,1008.7052612304688,676.9907836914062,217.91110229492188,272.2716369628906,1067.67138671875
2017-03-22,998.4647827148438,672.2691040039062,211.81805419921875,271.3882751464844,1064.34375
2017-03-23,1002.0040283203125,672.2691040039062,210.11502075195312,274.3182678222656,1056.3580322265625
2017-03-24,1004.5055541992188,669.1918334960938,212.6885223388672,277.2159118652344,1042.1248779296875
2017-03-27,984.3539428710938,662.3792724609375,213.14260864257812,269.5355224609375,1035.6199951171875
2017-03-28,998.4647827148438,667.2418823242188,212.31005859375,268.3829040527344,1043.3055419921875
2017-03-29,1008.13916015625,671.1884765625,214.35365295410156,270.731201171875,1049.5953369140625
2017-03-30,1010.0270385742188,688.853759765625,214.0131072998047,273.74737548828125,1048.0498046875
2017-03-31,1013.2362670898438,677.7424926757812,212.15869140625,284.5731201171875,1044.10009765625
2017-04-03,1028.668212890625,673.3496704101562,213.10476684570312,296.1529541015625,1035.469970703125
2017-04-05,1021.778076171875,672.9502563476562,211.1368408203125,304.84588623046875,1030.9837646484375
2017-04-06,1025.8837890625,675.8396606445312,207.4658966064453,309.9087219238281,1030.4678955078125
2017-04-07,1022.1555786132812,676.0042114257812,206.368408203125,303.0362548828125,1042.919189453125
2017-04-10,999.7388916015625,673.7960205078125,207.0496063232422,297.596435546875,1039.999267578125
2017-04-11,1012.2919311523438,676.3095703125,213.4832305908203,295.657470703125,1038.7330322265625
2017-04-12,1010.3571166992188,678.2827758789062,213.3697052001953,291.7041931152344,1027.548095703125
2017-04-13,1017.7664184570312,676.6854858398438,211.28823852539062,294.03094482421875,999.81201171875
2017-04-17,999.8805541992188,675.0410766601562,211.25039672851562,299.8585510253906,993.88671875
2017-04-18,982.0414428710938,679.9742431640625,211.2125244140625,295.19427490234375,991.2896728515625
2017-04-19,990.0169677734375,680.7728271484375,210.94766235351562,294.8926086425781,987.1463012695312
2017-04-20,999.3613891601562,686.9510498046875,211.55316162109375,295.0542297363281,998.4596557617188
2017-04-21,1005.6378784179688,703.1364135742188,207.65513610839844,302.1529846191406,992.1482543945312
2017-04-24,1009.8854370117188,720.261474609375,209.47169494628906,305.3629455566406,999.575927734375
2017-04-25,1036.266357421875,722.1408081054688,212.91554260253906,308.6807556152344,992.448974609375
2017-04-26,1042.637451171875,728.5303344726562,220.1817626953125,305.1583251953125,991.9552001953125
2017-04-27,1043.298095703125,736.9636840820312,216.3215789794922,303.6610107421875,988.6490478515625
2017-04-28,1057.55029296875,726.58056640625,210.41778564453125,300.58026123046875,975.9832153320312
2017-05-02,1049.6689453125,723.8086547851562,211.32603454589844,295.2696533203125,983.1749877929688
2017-05-03,1056.0875244140625,725.5469970703125,209.8501434326172,295.1727600097656,1003.5260009765625
2017-05-04,1069.0184326171875,721.0836181640625,212.83985900878906,292.55517578125,1000.4346923828125
2017-05-05,1082.4208984375,719.8621215820312,209.77442932128906,286.1566162109375,996.3131103515625
2017-05-08,1101.817626953125,721.0836181640625,206.595458984375,284.68084716796875,1005.7368774414062
2017-05-09,1099.882568359375,721.5299682617188,205.4979705810547,286.6090393066406,1010.0738525390625
2017-05-10,1093.27587890625,729.0706176757812,207.35235595703125,292.80291748046875,1001.4435424804688
2017-05-11,1100.968017578125,726.5336303710938,209.39598083496094,292.89984130859375,1008.7423706054688
2017-05-12,1069.348876953125,729.0001220703125,208.10928344726562,290.9393615722656,1013.5512084960938
2017-05-15,1083.60107421875,729.8223266601562,210.37994384765625,289.5712890625,1015.4620361328125
2017-05-16,1078.693115234375,732.7586059570312,214.5428924560547,292.1996765136719,1042.9619140625
2017-05-17,1090.11376953125,731.5841674804688,213.1804962158203,291.5102844238281,1054.2113037109375
2017-05-18,1086.7158203125,731.5606689453125,210.3421173095703,285.96270751953125,1088.9244384765625
2017-05-19,1060.0987548828125,733.5103759765625,216.6243896484375,284.1315002441406,1076.451416015625
2017-05-22,1050.0941162109375,740.4403076171875,229.7943878173828,285.2733154296875,1086.841796875
2017-05-23,1037.2100830078125,737.198486328125,227.18307495117188,281.2661437988281,1082.6988525390625
2017-05-24,1029.942626953125,736.094482421875,226.99386596679688,279.574951171875,1098.778076171875
2017-05-25,1050.70751953125,759.7734985351562,227.1073760986328,280.5982666015625,1126.879150390625
2017-05-26,1068.876953125,763.931396484375,233.95730590820312,288.1063232421875,1106.9786376953125
2017-05-29,1082.1851806640625,766.7034912109375,239.06640625,292.3289794921875,1104.6602783203125
2017-05-30,1094.3609619140625,765.3644409179688,235.73605346679688,292.8568115234375,1095.321533203125
2017-05-31,1086.573974609375,768.7236328125,236.0009765625,288.8388366699219,1093.3895263671875
2017-06-01,1095.304931640625,765.1529541015625,237.81756591796875,286.1566162109375,1096.39501953125
2017-06-02,1098.9388427734375,767.8074951171875,241.60202026367188,285.4025573730469,1101.246826171875
2017-06-05,1096.3431396484375,768.4182739257812,243.90701293945312,286.3935546875,1118.01318359375
2017-06-06,1088.4146728515625,770.0155639648438,238.98971557617188,282.8280944824219,1157.53466796875
2017-06-07,1096.2958984375,770.8848266601562,239.91172790527344,288.4725646972656,1122.8646240234375
2017-06-08,1079.117919921875,772.7406616210938,239.4122772216797,286.89984130859375,1082.655517578125
2017-06-09,1090.868896484375,783.1002197265625,235.10960388183594,287.7615966796875,1076.3870849609375
2017-06-12,1086.102294921875,784.016357421875,233.88026428222656,284.2607421875,1067.885986328125
2017-06-13,1085.158447265625,787.7514038085938,234.53338623046875,283.1619873046875,1064.347412109375
2017-06-14,1085.0640869140625,785.1674194335938,230.3843994140625,292.4582214355469,1072.4444580078125
2017-06-15,1078.16162109375,781.9491577148438,231.95944213867188,298.15655517578125,1046.8297119140625
2017-06-16,1082.9837646484375,784.2512817382812,235.7242889404297,299.2014465332031,1041.8367919921875
2017-06-19,1091.2572021484375,795.3626708984375,238.8744659423828,303.60711669921875,1055.7298583984375
2017-06-20,1086.81298828125,792.3792114257812,237.18409729003906,304.2750244140625,1061.5042724609375
2017-06-21,1092.4388427734375,798.0874633789062,237.37620544433594,306.3540344238281,1044.7022705078125
2017-06-22,1099.1993408203125,797.7586669921875,239.1818084716797,308.64837646484375,1039.731201171875
2017-06-23,1090.7843017578125,788.6676635742188,238.95127868652344,309.3377990722656,1025.338623046875
2017-06-27,1072.34716796875,783.4996337890625,239.98855590820312,309.6178894042969,1017.1552734375
2017-06-28,1048.70947265625,782.9357299804688,236.91517639160156,301.2912292480469,1020.2810668945312
2017-06-29,1044.35986328125,786.5301513671875,239.4122772216797,300.0416259765625,1012.9871826171875
2017-06-30,1042.84716796875,781.3278198242188,248.67066955566406,297.3055725097656,1025.621337890625
2017-07-03,1059.204345703125,784.425537109375,263.15374755859375,297.5317687988281,1030.5054931640625
2017-07-04,1048.1419677734375,781.9425659179688,259.1199951171875,306.3432312011719,1027.5750732421875
2017-07-05,1065.2554931640625,779.7670288085938,254.35635375976562,310.80279541015625,1022.8643798828125
2017-07-06,1070.4559326171875,784.2127075195312,259.0047607421875,310.7812805175781,1019.1961059570312
2017-07-07,1054.6656494140625,788.4928588867188,256.8533935546875,321.2515563964844,1012.4224853515625
2017-07-10,1066.2957763671875,792.8203125,256.0850830078125,321.6178283691406,1057.1407470703125
2017-07-11,1070.07763671875,794.7357788085938,253.85693359375,321.94097900390625,1074.8760986328125
2017-07-12,1071.921630859375,795.1377563476562,252.66600036621094,325.5496520996094,1059.094482421875
2017-07-13,1064.168212890625,796.2255249023438,260.2725524902344,330.52618408203125,1062.1116943359375
2017-07-14,1056.4622802734375,794.52294921875,259.0431823730469,333.0560607910156,1040.85986328125
2017-07-17,1064.1209716796875,795.6580200195312,249.8231964111328,336.9647521972656,1039.991455078125
2017-07-18,1084.11865234375,796.2255249023438,218.62884521484375,330.0484313964844,1045.59228515625
2017-07-19,1092.8643798828125,800.3638305664062,223.93035888671875,332.8822937011719,1063.501220703125
2017-07-20,1092.5810546875,809.1605834960938,222.43214416503906,332.00286865234375,1061.373779296875
2017-07-21,1093.10107421875,805.4478759765625,221.97109985351562,344.1850891113281,1081.561767578125
2017-07-24,1092.77001953125,820.6057739257812,225.31341552734375,350.7538757324219,1101.8067626953125
2017-07-25,1087.427734375,822.7577514648438,223.89198303222656,347.9092102050781,1119.5699462890625
2017-07-26,1072.205078125,826.4939575195312,225.62069702148438,352.3824768066406,1112.82177734375
2017-07-27,1086.1988525390625,846.4049682617188,221.70220947265625,346.3131408691406,1080.473388671875
2017-07-28,1090.4061279296875,841.1315307617188,224.00723266601562,346.23712158203125,1081.605712890625
2017-07-31,1098.3955078125,843.9219970703125,219.16673278808594,350.74298095703125,1084.8707275390625
2017-08-01,1085.6314697265625,849.9755859375,221.1643829345703,348.22406005859375,1089.1591796875
2017-08-02,1082.1328125,847.3508911132812,219.32040405273438,353.78314208984375,1077.033935546875
2017-08-03,1083.6456298828125,841.8173217773438,216.20864868164062,358.32159423828125,1083.8477783203125
2017-08-04,1094.2353515625,846.6887817382812,215.709228515625,352.252197265625,1098.3673095703125
2017-08-07,1087.00244140625,845.884765625,215.01773071289062,350.99273681640625,1089.94287109375
2017-08-08,1084.82763671875,840.8478393554688,210.6382598876953,347.9960632324219,1089.768798828125
2017-08-09,1092.5810546875,834.4866943359375,209.63941955566406,347.1817321777344,1093.6650390625
2017-08-10,1088.373046875,832.5949096679688,209.8314971923828,344.04388427734375,1093.426025390625
2017-08-11,1081.565673828125,827.2033081054688,208.60215759277344,335.7703857421875,1086.7213134765625
2017-08-14,1091.115234375,831.0577392578125,208.41006469726562,341.5900573730469,1075.1181640625
2017-08-16,1079.107177734375,842.4322509765625,214.51829528808594,340.0809020996094,1085.1104736328125
2017-08-17,1073.103271484375,834.93603515625,215.13296508789062,340.2980041503906,1082.1929931640625
2017-08-18,1077.8780517578125,828.6694946289062,216.55442810058594,342.1003723144531,1094.448974609375
2017-08-21,1072.6307373046875,824.4366455078125,216.36231994628906,339.71173095703125,1100.97998046875
2017-08-22,1067.903076171875,826.23388671875,217.36114501953125,338.7670593261719,1087.374267578125
2017-08-23,1079.107177734375,838.2702026367188,217.09219360351562,343.54443359375,1083.8477783203125
2017-08-24,1073.7178955078125,833.564453125,216.2470703125,340.5043029785156,1086.9605712890625
2017-08-28,1092.91162109375,833.4462280273438,217.01541137695312,340.17864990234375,1082.9111328125
2017-08-29,1088.9405517578125,825.8318481445312,215.3250732421875,332.7085876464844,1075.74951171875
2017-08-30,1090.5006103515625,836.4258422851562,216.66961669921875,339.6466064453125,1081.714111328125
2017-08-31,1104.8724365234375,840.1620483398438,216.86170959472656,346.2479248046875,1086.8515625
2017-09-01,1149.64208984375,835.9763793945312,217.89898681640625,349.6355285644531,1069.4798583984375
2017-09-04,1131.8193359375,828.0783081054688,217.5148468017578,350.34124755859375,1069.371337890625
2017-09-05,1140.612548828125,830.1829223632812,217.32272338867188,354.5214538574219,1081.626953125
2017-09-06,1140.3289794921875,832.3348388671875,211.82916259765625,357.30096435546875,1068.06494140625
2017-09-07,1133.3321533203125,835.4799194335938,207.75694274902344,355.30316162109375,1071.0692138671875
2017-09-08,1138.3433837890625,845.4590454101562,209.25523376464844,354.7820129394531,1075.64111328125
2017-09-11,1170.584716796875,862.3430786132812,210.2156524658203,355.21630859375,1068.6094970703125
2017-09-12,1187.887939453125,867.947509765625,213.32740783691406,357.75701904296875,1083.4119873046875
2017-09-13,1186.5640869140625,871.0925903320312,208.60215759277344,368.72314453125,1083.73876953125
2017-09-14,1178.1492919921875,869.9338989257812,208.98631286621094,366.4864501953125,1082.7589111328125
2017-09-15,1177.629150390625,874.4505004882812,206.91183471679688,365.59619140625,1091.0753173828125
2017-09-18,1187.509521484375,879.8893432617188,205.14468383789062,367.22479248046875,1088.0272216796875
2017-09-19,1185.004150390625,874.8052368164062,205.79774475097656,364.2063903808594,1087.6783447265625
2017-09-20,1169.8759765625,874.4031982421875,208.64059448242188,367.9197082519531,1085.6324462890625
2017-09-21,1162.1229248046875,869.7920532226562,207.10389709472656,365.4007263183594,1099.28173828125
2017-09-22,1147.1368408203125,862.6978149414062,206.25877380371094,354.99920654296875,1090.0079345703125
2017-09-25,1131.7247314453125,851.1815795898438,201.4950714111328,356.801513671875,1093.12109375
2017-09-26,1110.025390625,847.6582641601562,201.6487579345703,356.1718444824219,1077.404052734375
2017-09-27,1096.788330078125,840.1856689453125,198.6138458251953,347.0731201171875,1086.263671875
2017-09-28,1068.4229736328125,849.0770874023438,200.95724487304688,341.5574951171875,1078.1876220703125
2017-09-29,1070.030517578125,853.9956665039062,198.4601593017578,339.14715576171875,1060.5545654296875
2017-10-03,1086.1988525390625,855.4854125976562,200.84197998046875,346.7257080078125,1065.9971923828125
2017-10-04,1091.16259765625,849.8810424804688,205.4519805908203,355.62890625,1063.3194580078125
2017-10-05,1090.4061279296875,850.6377563476562,203.80007934570312,357.9307556152344,1057.7904052734375
2017-10-06,1094.2353515625,851.34716796875,204.49159240722656,363.53326416015625,1065.21337890625
2017-10-09,1095.46435546875,849.171630859375,205.91297912597656,360.75372314453125,1068.45703125
2017-10-10,1099.6246337890625,852.5767822265625,204.52999877929688,366.20416259765625,1070.69921875
2017-10-11,1097.35546875,846.6414184570312,203.9153289794922,364.87957763671875,1088.59326171875
2017-10-12,1095.6539306640625,860.1912231445312,205.14468383789062,379.037841796875,1109.4261474609375
2017-10-13,1110.2618408203125,875.3255004882812,204.33792114257812,380.644775390625,1113.9541015625
2017-10-16,1107.23583984375,878.3286743164062,205.52882385253906,380.7967834472656,1125.1865234375
2017-10-17,1131.9141845703125,875.5382690429688,205.33673095703125,379.73272705078125,1129.605712890625
2017-10-18,1115.367431640625,883.6965942382812,207.71859741210938,397.16998291015625,1126.14453125
2017-10-19,1114.2801513671875,874.1904296875,207.18072509765625,395.1722106933594,1124.96875
2017-10-23,1110.167236328125,881.2372436523438,205.18309020996094,408.1361083984375,1126.7103271484375
2017-10-24,1156.2606201171875,883.0344848632812,205.14468383789062,405.7474365234375,1122.5743408203125
2017-10-25,1136.2158203125,848.9824829101562,206.87344360351562,408.2012634277344,1117.5538330078125
2017-10-26,1126.2408447265625,849.1006469726562,206.2203369140625,411.4585266113281,1108.3641357421875
2017-10-27,1120.0006103515625,847.0670776367188,206.95025634765625,403.8365478515625,1128.2060546875
2017-10-30,1118.109375,858.39404296875,203.7232208251953,409.3304443359375,1142.132080078125
2017-10-31,1119.009765625,855.3200073242188,204.14584350585938,408.61383056640625,1145.537353515625
2017-11-01,1114.365966796875,861.3262329101562,207.3344268798828,413.6952209472656,1136.30419921875
2017-11-02,1116.6881103515625,861.751953125,204.10740661621094,411.1110534667969,1146.4757080078125
2017-11-03,1111.0498046875,865.8193359375,203.9153289794922,410.5465393066406,1143.834716796875
2017-11-06,1101.478515625,864.8259887695312,203.5311737060547,404.9874572753906,1163.6768798828125
2017-11-07,1081.673095703125,862.5086059570312,203.8385009765625,393.7823791503906,1183.1033935546875
2017-11-08,1110.8126220703125,863.57275390625,203.9153289794922,385.5740966796875,1193.995849609375
2017-11-09,1132.987060546875,864.471435546875,199.8047637939453,391.0897216796875,1194.60693359375
2017-11-10,1116.877197265625,861.7046508789062,201.07254028320312,383.8586120605469,1182.5360107421875
2017-11-13,1113.4185791015625,857.7083129882812,198.4601593017578,380.12359619140625,1204.450927734375
2017-11-14,1094.560791015625,852.4113159179688,197.11558532714844,385.0963439941406,1185.0902099609375
2017-11-15,1119.673095703125,851.4180908203125,194.6185302734375,383.79345703125,1181.0296630859375
2017-11-16,1117.77783203125,854.9415283203125,196.00152587890625,392.544677734375,1199.0816650390625
2017-11-17,1109.9598388671875,863.3836669921875,198.22967529296875,396.04083251953125,1181.90283203125
2017-11-20,1105.2689208984375,869.3427124023438,199.1516876220703,399.92779541015625,1180.2222900390625
2017-11-21,1099.535888671875,873.173583984375,196.53933715820312,405.0091247558594,1166.906982421875
2017-11-22,1112.802734375,877.4301147460938,198.3449249267578,404.2274475097656,1170.2685546875
2017-11-23,1098.87255859375,871.5654907226562,198.3449249267578,411.2848205566406,1170.5302734375
2017-11-24,1098.87255859375,875.609130859375,200.34259033203125,413.06549072265625,1173.4993896484375
2017-11-27,1095.9349365234375,878.5178833007812,199.19009399414062,413.17401123046875,1172.5386962890625
2017-11-28,1109.675537109375,882.2067260742188,197.4613494873047,409.6996154785156,1172.298583984375
2017-11-29,1093.423583984375,885.9666748046875,198.26806640625,410.85052490234375,1160.446044921875
2017-11-30,1086.6953125,876.697021484375,196.73141479492188,400.2318420410156,1151.212646484375
2017-12-01,1074.376220703125,874.0958251953125,196.0783233642578,395.2590637207031,1148.134765625
2017-12-04,1062.2943115234375,867.42724609375,196.00152587890625,391.5674743652344,1149.1826171875
2017-12-05,1056.6082763671875,860.9715576171875,195.04110717773438,396.822509765625,1150.5797119140625
2017-12-06,1046.5159912109375,852.860595703125,193.3123779296875,402.44677734375,1149.597412109375
2017-12-07,1084.4688720703125,855.86376953125,194.6569366455078,404.57489013671875,1142.590576171875
2017-12-08,1076.034912109375,870.4068603515625,201.45669555664062,399.9929504394531,1135.71484375
2017-12-11,1066.89013671875,873.2445068359375,204.5684051513672,397.88653564453125,1161.734130859375
2017-12-12,1058.882568359375,860.7114868164062,200.95724487304688,397.647705078125,1140.3643798828125
2017-12-13,1058.0771484375,861.397216796875,198.9980010986328,397.23516845703125,1147.45849609375
2017-12-14,1064.6156005859375,869.29541015625,203.03172302246094,400.2101135253906,1116.6370849609375
2017-12-15,1060.1143798828125,886.0376586914062,203.30067443847656,399.4500427246094,1111.310791015625
2017-12-18,1077.59814453125,888.6387939453125,202.2250213623047,399.9929504394531,1126.5467529296875
2017-12-19,1078.1195068359375,891.263671875,203.03172302246094,402.14276123046875,1124.277099609375
2017-12-20,1076.034912109375,883.531005859375,202.3018035888672,398.75518798828125,1130.2362060546875
2017-12-21,1078.30908203125,883.60205078125,202.10972595214844,396.4967956542969,1133.1826171875
2017-12-22,1078.40380859375,887.5510864257812,202.14817810058594,399.73236083984375,1155.4691162109375
2017-12-26,1090.486328125,883.6256103515625,202.9549102783203,403.8148193359375,1156.647705078125
2017-12-27,1088.875244140625,878.1394653320312,201.4182586669922,401.1872863769531,1143.7474365234375
2017-12-28,1084.4688720703125,888.2131958007812,201.187744140625,401.3827209472656,1146.8251953125
2017-12-29,1097.830078125,885.541015625,202.26344299316406,400.0146484375,1179.2398681640625
2018-01-01,1083.758056640625,877.0752563476562,201.5334930419922,395.1070556640625,1154.9671630859375
2018-01-02,1082.90478515625,885.517333984375,200.34259033203125,395.715087890625,1148.6806640625
2018-01-03,1082.0994873046875,876.200439453125,200.64993286132812,397.3002624511719,1151.93310546875
2018-01-04,1110.6705322265625,879.6292724609375,200.95724487304688,399.68890380859375,1159.987548828125
2018-01-05,1123.1793212890625,881.3790893554688,201.99449157714844,400.9700927734375,1174.0010986328125
2018-01-08,1120.0997314453125,879.9603271484375,204.06898498535156,403.27191162109375,1185.0025634765625
2018-01-09,1130.57080078125,881.4263916015625,207.87228393554688,408.6573181152344,1182.6451416015625
2018-01-10,1115.740478515625,881.662841796875,206.98866271972656,409.2653503417969,1225.25341796875
2018-01-11,1126.6856689453125,885.6119995117188,207.29598999023438,407.26751708984375,1218.224853515625
2018-01-12,1127.39599609375,882.18310546875,205.5672607421875,412.1534423828125,1212.047607421875
2018-01-15,1140.994873046875,897.5302124023438,205.6056671142578,412.2185363769531,1198.8416748046875
2018-01-16,1126.495849609375,898.6652221679688,201.07254028320312,400.8398132324219,1244.571533203125
2018-01-17,1131.2340087890625,894.101318359375,204.4147491455078,401.51300048828125,1261.2044677734375
2018-01-18,1126.022216796875,914.8162231445312,210.06199645996094,399.4283447265625,1273.9737548828125
2018-01-19,1127.585693359375,923.2820434570312,210.9456024169922,404.4662780761719,1291.91650390625
2018-01-22,1114.413818359375,928.5553588867188,210.25408935546875,421.9252624511719,1363.725830078125
2018-01-23,1108.63330078125,922.8563842773438,212.52066040039062,427.0282897949219,1357.4246826171875
2018-01-24,1090.770263671875,925.859619140625,216.2470703125,419.6886291503906,1389.1943359375
2018-01-25,1090.20166015625,934.0414428710938,216.0934295654297,419.4931640625,1365.760986328125
2018-01-29,1091.718017578125,945.7232055664062,211.7907257080078,418.8851318359375,1399.805908203125
2018-01-30,1067.695556640625,943.760498046875,211.44500732421875,412.761474609375,1379.676513671875
2018-01-31,1069.211669921875,948.58447265625,208.5253448486328,417.495361328125,1361.9537353515625
2018-02-01,1092.6180419921875,941.7032470703125,211.52182006835938,409.916748046875,1373.4407958984375
2018-02-02,1078.30908203125,921.295654296875,211.5602569580078,392.7618103027344,1380.0267333984375
2018-02-05,1074.7080078125,905.1445922851562,214.55674743652344,391.80633544921875,1357.94970703125
2018-02-06,1052.1068115234375,897.0808715820312,210.1388397216797,387.4416198730469,1311.5865478515625
2018-02-07,1062.3885498046875,885.7302856445312,211.40658569335938,388.4405212402344,1293.1195068359375
2018-02-08,1065.1844482421875,889.5847778320312,210.59982299804688,392.8486633300781,1301.4996337890625
2018-02-09,1071.5335693359375,874.7106323242188,208.48692321777344,389.9388732910156,1300.4058837890625
2018-02-12,1084.4688720703125,887.5510864257812,207.3344268798828,397.6042785644531,1298.4803466796875
2018-02-14,1079.4935302734375,890.6251831054688,204.760498046875,405.48687744140625,1274.19384765625
2018-02-15,1075.987060546875,890.0340576171875,205.98980712890625,406.3554992675781,1280.342041015625
2018-02-16,1083.947509765625,888.4732666015625,204.72207641601562,400.1232604980469,1283.4931640625
2018-02-19,1061.6781005859375,888.2841186523438,202.91648864746094,402.5987243652344,1279.357421875
2018-02-20,1067.4111328125,881.18994140625,202.26344299316406,400.036376953125,1288.61279296875
2018-02-21,1068.169189453125,878.4468994140625,206.06666564941406,403.6193542480469,1331.30029296875
2018-02-22,1059.5457763671875,876.4605102539062,205.2215118408203,401.4478759765625,1334.757568359375
2018-02-23,1044.0994873046875,889.3955688476562,206.71974182128906,405.7474365234375,1345.9599609375
2018-02-26,1046.94287109375,904.0568237304688,204.7989044189453,407.6801452636719,1326.6617431640625
2018-02-27,1052.20166015625,899.80029296875,204.68362426757812,412.80487060546875,1331.3218994140625
2018-02-28,1059.214111328125,891.121826171875,203.6464080810547,414.5638427734375,1328.12744140625
2018-03-01,1060.30419921875,886.4633178710938,202.83966064453125,411.892822265625,1329.28759765625
2018-03-05,1048.0321044921875,884.3822631835938,199.95840454101562,401.33929443359375,1359.1094970703125
2018-03-06,1043.91015625,873.173583984375,197.07717895507812,395.58477783203125,1331.5191650390625
2018-03-07,1049.263916015625,866.7178344726562,199.6894989013672,386.4209899902344,1324.8017578125
2018-03-08,1068.5482177734375,876.2950439453125,198.88278198242188,395.8453063964844,1314.5184326171875
2018-03-09,1069.969970703125,875.4436645507812,199.19009399414062,396.5619812011719,1327.712158203125
2018-03-12,1072.244140625,883.1054077148438,207.5264892578125,404.03192138671875,1335.6104736328125
